doc_id,sent_id,doc_start_pos,doc_end_pos,sent_start_pos,sent_end_pos,surface,type
0,2,980,989,95,104,S. Cosimo,Art Subject
0,2,996,1006,111,121,S. Damiano,Art Subject
0,2,1049,1056,164,171,Madonna,Art Subject
3,6,1859,1867,236,244,prophets,Art Subject
3,6,1859,1867,236,244,prophets,Subject
5,1,374,379,85,90,David,Art Subject
5,1,374,379,85,90,David,Subject
5,1,396,403,107,114,Goliath,Art Subject
5,1,396,403,107,114,Goliath,Subject
5,3,1157,1177,237,257,Nativity of Our Lady,Art Subject
5,3,1157,1177,237,257,Nativity of Our Lady,Subject
5,3,1157,1177,237,257,Nativity of Our Lady,Art Subject
5,3,1157,1177,237,257,Nativity of Our Lady,Subject
9,1,430,445,48,63,Cencio Guasconi,Subject
10,6,1756,1796,294,334,S. Augustine disputing with the heretics,Art Subject
10,6,1756,1796,294,334,S. Augustine disputing with the heretics,Subject
10,6,1814,1820,352,358,Christ,Art Subject
10,6,1825,1831,363,369,Saints,Art Subject
10,6,1814,1820,352,358,Christ,Subject
10,6,1825,1831,363,369,Saints,Subject
10,6,1814,1820,352,358,Christ,Art Subject
10,6,1814,1820,352,358,Christ,Subject
10,6,1825,1831,363,369,Saints,Art Subject
10,6,1825,1831,363,369,Saints,Subject
13,0,258,266,258,266,Our Lady,Art Subject
13,0,258,266,258,266,Our Lady,Subject
13,0,421,432,421,432,Holy Spirit,Art Subject
13,0,421,432,421,432,Holy Spirit,Subject
13,4,1273,1284,102,113,S. Margaret,Subject
14,1,636,644,255,263,S. Peter,Art Subject
14,1,646,656,265,275,S. Stephen,Art Subject
14,1,662,681,281,300,S. John the Baptist,Art Subject
14,2,838,849,132,143,Dead Christ,Art Subject
14,2,838,849,132,143,Dead Christ,Subject
14,2,851,859,145,153,Our Lady,Subject
14,2,861,868,155,162,S. John,Subject
14,2,870,883,164,177,the Magdalene,Subject
14,3,1119,1143,186,210,Nativity of Jesus Christ,Art Subject
14,3,1119,1143,186,210,Nativity of Jesus Christ,Art Subject
14,3,1149,1170,216,237,Adoration of the Magi,Art Subject
14,3,1176,1193,243,260,Flight into Egypt,Art Subject
14,3,1203,1228,270,295,Massacre of the Innocents,Art Subject
14,4,1465,1489,138,162,Nativity of Jesus Christ,Art Subject
14,4,1465,1489,138,162,Nativity of Jesus Christ,Subject
14,4,1465,1489,138,162,Nativity of Jesus Christ,Art Subject
14,4,1465,1489,138,162,Nativity of Jesus Christ,Subject
14,4,1616,1660,289,333,Descent of the Holy Spirit upon the Apostles,Art Subject
14,4,1616,1660,289,333,Descent of the Holy Spirit upon the Apostles,Subject
14,4,1616,1660,289,333,Descent of the Holy Spirit upon the Apostles,Art Subject
14,4,1616,1660,289,333,Descent of the Holy Spirit upon the Apostles,Subject
14,4,1616,1660,289,333,Descent of the Holy Spirit upon the Apostles,Art Subject
14,4,1616,1660,289,333,Descent of the Holy Spirit upon the Apostles,Subject
14,5,1927,1943,234,250,Life of Our Lady,Art Subject
14,5,1927,1943,234,250,Life of Our Lady,Subject
14,5,1927,1943,234,250,Life of Our Lady,Art Subject
14,5,1927,1943,234,250,Life of Our Lady,Subject
14,6,2044,2063,99,118,Christ on the Cross,Art Subject
14,6,2044,2063,99,118,Christ on the Cross,Subject
14,6,2074,2080,129,135,Angels,Art Subject
14,6,2074,2090,129,145,Angels about Him,Subject
14,6,2092,2100,147,155,Our Lady,Art Subject
14,6,2092,2100,147,155,Our Lady,Subject
14,6,2106,2113,161,168,S. John,Art Subject
14,6,2106,2113,161,168,S. John,Subject
14,6,2233,2253,288,308,S. James the Apostle,Art Subject
14,6,2233,2253,288,308,S. James the Apostle,Subject
14,6,2258,2279,313,334,S. Alfonso the Bishop,Art Subject
14,6,2258,2279,313,334,S. Alfonso the Bishop,Subject
15,5,1429,1440,17,28,Dead Christ,Art Subject
15,5,1429,1440,17,28,Dead Christ,Subject
15,6,1816,1822,202,208,Christ,Art Subject
15,6,1816,1822,202,208,Christ,Subject
15,6,1859,1866,245,252,Thieves,Art Subject
15,6,1859,1866,245,252,Thieves,Subject
15,6,1899,1906,285,292,Madonna,Art Subject
15,6,1899,1906,285,292,Madonna,Subject
15,7,2168,2171,153,156,men,Subject
15,7,2176,2181,161,166,women,Subject
16,1,1688,1710,555,577,Assumption of Our Lady,Art Subject
16,1,1688,1710,555,577,Assumption of Our Lady,Subject
16,1,1688,1710,555,577,Assumption of Our Lady,Art Subject
16,1,1688,1710,555,577,Assumption of Our Lady,Subject
16,3,2311,2331,372,392,head of Appius Cæcus,Art Subject
16,3,2311,2331,372,392,head of Appius Cæcus,Art Subject
19,2,755,773,84,102,Nativity of Christ,Art Subject
19,2,755,773,84,102,Nativity of Christ,Subject
19,2,755,773,84,102,Nativity of Christ,Art Subject
19,2,755,773,84,102,Nativity of Christ,Subject
19,2,835,847,164,176,Annunciation,Art Subject
19,2,835,847,164,176,Annunciation,Subject
19,2,941,951,270,280,S. Filippo,Subject
20,4,1642,1655,301,314,Old Testament,Art Subject
20,4,1642,1655,301,314,Old Testament,Subject
29,0,243,249,243,249,Joseph,Subject
29,0,243,249,243,249,Joseph,Subject
29,1,668,675,77,84,Trinity,Art Subject
29,1,668,675,77,84,Trinity,Subject
29,1,688,733,97,142,God the Father supporting a Christ Crucified.,Art Subject
29,1,688,733,97,142,God the Father supporting a Christ Crucified.,Art Subject
29,2,799,809,65,75,Assumption,Art Subject
29,2,869,876,135,142,Madonna,Subject
30,4,1385,1390,338,343,Simon,Art Subject
30,4,1399,1408,352,361,Magdalene,Art Subject
30,4,1376,1408,329,361,Feast of Simon and the Magdalene,Subject
30,4,1385,1390,338,343,Simon,Art Subject
30,4,1376,1408,329,361,Feast of Simon and the Magdalene,Subject
30,4,1399,1408,352,361,Magdalene,Art Subject
30,4,1376,1408,329,361,Feast of Simon and the Magdalene,Subject
30,5,1547,1558,63,74,Dead Christ,Art Subject
30,5,1547,1558,63,74,Dead Christ,Subject
30,5,1547,1558,63,74,Dead Christ,Art Subject
30,5,1547,1558,63,74,Dead Christ,Subject
30,6,1693,1717,79,103,Coronation of Our  Lady.,Subject
30,6,1693,1717,79,103,Coronation of Our  Lady.,Subject
31,2,639,651,197,209,Annunciation,Art Subject
31,2,639,651,197,209,Annunciation,Subject
31,2,659,683,217,241,God the Father in Heaven,Art Subject
31,2,659,673,217,231,God the Father,Subject
31,2,659,683,217,241,God the Father in Heaven,Art Subject
31,2,703,709,261,267,angels,Art Subject
35,0,43,48,43,48,Pietà,Art Subject
35,0,43,48,43,48,Pietà,Art Subject
38,5,1423,1431,69,77,the Magi,Subject
38,5,1462,1468,108,114,Christ,Subject
38,5,1462,1468,108,114,Christ,Subject
39,1,489,497,284,292,Apostles,Subject
39,2,612,623,47,58,Dead Christ,Art Subject
39,2,612,623,47,58,Dead Christ,Subject
39,2,612,623,47,58,Dead Christ,Art Subject
39,2,612,623,47,58,Dead Christ,Subject
39,2,737,746,172,181,S. Helena,Subject
39,2,762,785,197,220,the Emperor Constantine,Subject
39,3,851,863,35,47,S. Sebastian,Art Subject
39,3,851,863,35,47,S. Sebastian,Subject
39,5,1328,1352,173,197,Baptism of Jesus Christ;,Art Subject
39,5,1328,1352,173,197,Baptism of Jesus Christ;,Subject
39,5,1328,1352,173,197,Baptism of Jesus Christ;,Art Subject
39,5,1328,1352,173,197,Baptism of Jesus Christ;,Subject
39,6,1473,1478,92,97,Saint,Art Subject
39,6,1536,1546,155,165,S. Cantius,Art Subject
39,6,1521,1580,140,199,"three martyrs, S. Cantius, S. Cantianus, and S. Cantianilla",Subject
39,6,1548,1560,167,179,S. Cantianus,Art Subject
39,6,1521,1580,140,199,"three martyrs, S. Cantius, S. Cantianus, and S. Cantianilla",Subject
39,6,1566,1580,185,199,S. Cantianilla,Art Subject
39,6,1521,1580,140,199,"three martyrs, S. Cantius, S. Cantianus, and S. Cantianilla",Subject
39,7,1706,1725,99,118,S. John the Baptist,Art Subject
39,7,1706,1725,99,118,S. John the Baptist,Subject
39,7,1731,1743,124,136,S. Sebastian,Art Subject
39,7,1731,1744,124,137,S. Sebastian.,Subject
39,8,1835,1846,90,101,the Madonna,Subject
39,8,1866,1892,121,147,Virgin Martyr S. Catharine,Subject
39,8,1897,1906,152,161,S. Jerome,Subject
39,9,1974,1986,66,78,S. Catharine,Art Subject
39,9,1974,1986,66,78,S. Catharine,Subject
39,9,1991,2001,83,93,S. Francis,Subject
39,9,2020,2028,112,120,Our Lady,Art Subject
39,9,2020,2028,112,120,Our Lady,Subject
39,9,2034,2054,126,146,S. James the Apostle,Art Subject
39,9,2034,2054,126,146,S. James the Apostle,Subject
39,10,2178,2185,92,99,Madonna,Subject
39,11,2415,2426,101,112,S. Laurence,Subject
39,11,2431,2441,117,127,S. Francis,Subject
41,1,578,588,31,41,S. Gregory,Subject
41,1,616,626,69,79,S. Donatus,Subject
41,2,822,844,148,170,Madonna with the Child,Art Subject
41,2,822,844,148,170,Madonna with the Child,Art Subject
41,2,942,955,268,281,S. Laurentino,Art Subject
41,2,960,973,286,299,S. Pergentino,Art Subject
41,6,1862,1874,108,120,Annunciation,Art Subject
41,6,1862,1874,108,120,Annunciation,Subject
41,6,2011,2023,257,269,S. Catherine,Art Subject
41,6,2011,2023,257,269,S. Catherine,Subject
41,7,2312,2320,268,276,Crucifix,Art Subject
41,7,2312,2320,268,276,Crucifix,Subject
41,8,2429,2440,38,49,S. Nicholas,Art Subject
43,5,1297,1314,14,31,S. Mary Magdalene,Subject
44,4,1611,1621,460,470,S. Stephen,Art Subject
44,4,1611,1621,460,470,S. Stephen,Subject
44,4,1737,1748,586,597,S. Antonino,Art Subject
44,4,1737,1748,586,597,S. Antonino,Subject
44,4,1778,1799,627,648,S. Catharine of Siena,Art Subject
44,4,1778,1799,627,648,S. Catharine of Siena,Subject
45,4,888,894,127,133,Christ,Subject
45,4,899,907,138,146,Our Lady,Subject
45,4,888,894,127,133,Christ,Subject
45,4,939,953,178,192,God the Father,Subject
45,4,987,993,226,232,Saints,Subject
45,5,1109,1120,101,112,Dead Christ,Subject
45,5,1109,1120,101,112,Dead Christ,Subject
45,5,1160,1182,152,174,Assumption of Our Lady,Art Subject
45,5,1160,1182,152,174,Assumption of Our Lady,Art Subject
45,6,1402,1410,200,208,Our Lady,Art Subject
45,6,1402,1410,200,208,Our Lady,Subject
45,6,1420,1426,218,224,Saints,Art Subject
45,6,1420,1426,218,224,Saints,Subject
45,7,1544,1552,116,124,Our Lady,Subject
45,7,1554,1561,126,133,S. Anne,Subject
45,7,1631,1663,203,235,Beheading of S. John the Baptist,Art Subject
45,7,1644,1663,216,235,S. John the Baptist,Subject
45,7,1631,1663,203,235,Beheading of S. John the Baptist,Art Subject
45,7,1644,1663,216,235,S. John the Baptist,Subject
45,7,1728,1740,300,312,Annunciation,Art Subject
45,7,1728,1740,300,312,Annunciation,Subject
45,8,1812,1824,70,82,S. Sebastian,Art Subject
45,8,1812,1824,70,82,S. Sebastian,Subject
45,8,1843,1851,101,109,Our Lady,Art Subject
45,8,1843,1851,101,109,Our Lady,Subject
45,8,1996,2004,254,262,S. James,Art Subject
45,8,1996,2004,254,262,S. James,Subject
45,9,2101,2108,55,62,S. Anne,Art Subject
45,9,2101,2108,55,62,S. Anne,Subject
49,2,457,467,97,107,landscapes,Art Subject
49,2,457,467,97,107,landscapes,Subject
49,2,667,674,307,314,verdure,Art Subject
49,2,667,674,307,314,verdure,Subject
49,3,731,738,55,62,animals,Subject
49,5,1124,1132,37,45,Our Lady,Art Subject
49,5,1124,1132,37,45,Our Lady,Subject
49,6,1505,1524,254,273,S. John the Baptist,Subject
51,7,2343,2350,77,84,Madonna,Art Subject
53,3,1223,1238,180,195,Transfiguration,Art Subject
53,3,1244,1271,201,228,Marriage of Cana in Galilee,Art Subject
53,6,1686,1714,121,149,stories of Moses and Pharaoh,Art Subject
53,6,1686,1714,121,149,stories of Moses and Pharaoh,Subject
53,6,1686,1714,121,149,stories of Moses and Pharaoh,Art Subject
53,6,1686,1714,121,149,stories of Moses and Pharaoh,Subject
